"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2021-02","Staten Island","1","LCL/LTD","S89","Peak","1155","1559","0.740859525"
"2021-02","Staten Island","1","LCL/LTD","S90","Off-Peak","643","734","0.876021798"
"2021-02","Staten Island","1","LCL/LTD","S90","Peak","838","1148","0.729965157"
"2021-02","Staten Island","1","LCL/LTD","S91","Off-Peak","262","331","0.791540785"
"2021-02","Staten Island","1","LCL/LTD","S91","Peak","1013","1323","0.765684051"
"2021-02","Staten Island","1","LCL/LTD","S92","Off-Peak","167","184","0.907608696"
"2021-02","Staten Island","1","LCL/LTD","S92","Peak","815","1097","0.742935278"
"2021-02","Staten Island","1","LCL/LTD","S93","Off-Peak","4738","6230","0.760513644"
"2021-02","Staten Island","1","LCL/LTD","S93","Peak","2228","3345","0.666068759"
"2021-02","Staten Island","1","LCL/LTD","S94","Off-Peak","245","294","0.833333333"
"2021-02","Staten Island","1","LCL/LTD","S94","Peak","594","821","0.723507917"
"2021-02","Staten Island","1","LCL/LTD","S96","Off-Peak","1036","1257","0.824184566"
"2021-02","Staten Island","1","LCL/LTD","S96","Peak","957","1472","0.65013587"
"2021-02","Staten Island","1","LCL/LTD","S98","Off-Peak","855","1055","0.81042654"
"2021-02","Staten Island","1","LCL/LTD","S98","Peak","956","1488","0.642473118"
"2021-02","Staten Island","1","SBS","SBS79","Off-Peak","8177","10111","0.808723173"
"2021-02","Staten Island","1","SBS","SBS79","Peak","4317","6088","0.709099869"
"2021-02","Staten Island","2","SBS","SBS79","Off-Peak","2439","3083","0.791112553"
"2021-02","Staten Island","2","SBS","SBS79","Peak","961","1298","0.7403698"
"2021-02","Staten Island","1","EXP","SIM1","Off-Peak","1217","1420","0.857042254"
"2021-02","Staten Island","1","EXP","SIM1","Peak","1608","2225","0.722696629"
"2021-02","Staten Island","1","EXP","SIM10","Off-Peak","1907","2159","0.883279296"
"2021-02","Staten Island","1","EXP","SIM10","Peak","1381","2026","0.681638697"
"2021-02","Staten Island","1","EXP","SIM11","Off-Peak","678","770","0.880519481"
"2021-02","Staten Island","1","EXP","SIM11","Peak","747","1137","0.656992084"
"2021-02","Staten Island","1","EXP","SIM15","Off-Peak","523","592","0.883445946"
"2021-02","Staten Island","1","EXP","SIM15","Peak","970","1239","0.782889427"
"2021-02","Staten Island","1","EXP","SIM1C","Off-Peak","5805","7328","0.792167031"
"2021-02","Staten Island","1","EXP","SIM1C","Peak","600","808","0.742574257"
"2021-02","Staten Island","2","EXP","SIM1C","Off-Peak","2399","2913","0.823549605"
"2021-02","Staten Island","2","EXP","SIM1C","Peak","984","1180","0.833898305"
"2021-02","Staten Island","1","EXP","SIM2","Off-Peak","608","735","0.827210884"
"2021-02","Staten Island","1","EXP","SIM2","Peak","663","982","0.675152749"
"2021-02","Staten Island","1","EXP","SIM22","Off-Peak","275","335","0.820895522"
"2021-02","Staten Island","1","EXP","SIM22","Peak","426","642","0.663551402"
"2021-02","Staten Island","1","EXP","SIM25","Off-Peak","461","608","0.758223684"
"2021-02","Staten Island","1","EXP","SIM25","Peak","549","873","0.628865979"
"2021-02","Staten Island","1","EXP","SIM26","Off-Peak","813","1001","0.812187812"
"2021-02","Staten Island","1","EXP","SIM26","Peak","528","904","0.584070796"
"2021-02","Staten Island","1","EXP","SIM3","Off-Peak","466","569","0.818980668"
"2021-02","Staten Island","1","EXP","SIM3","Peak","643","951","0.676130389"
"2021-02","Staten Island","1","EXP","SIM30","Off-Peak","446","498","0.895582329"
"2021-02","Staten Island","1","EXP","SIM30","Peak","741","906","0.817880795"
"2021-02","Staten Island","1","EXP","SIM31","Off-Peak","446","506","0.881422925"
"2021-02","Staten Island","1","EXP","SIM31","Peak","616","955","0.645026178"
"2021-02","Staten Island","1","EXP","SIM32","Off-Peak","104","118","0.881355932"
"2021-02","Staten Island","1","EXP","SIM32","Peak","395","618","0.639158576"
"2021-02","Staten Island","1","EXP","SIM33","Off-Peak","354","458","0.772925764"
"2021-02","Staten Island","1","EXP","SIM33","Peak","519","764","0.679319372"
"2021-02","Staten Island","2","EXP","SIM33","Off-Peak","0","0",
"2021-02","Staten Island","2","EXP","SIM33","Peak","0","0",
"2021-02","Staten Island","1","EXP","SIM34","Off-Peak","664","842","0.788598575"
"2021-02","Staten Island","1","EXP","SIM34","Peak","1014","1578","0.642585551"
"2021-02","Staten Island","1","EXP","SIM35","Off-Peak","213","257","0.828793774"
"2021-02","Staten Island","1","EXP","SIM35","Peak","445","631","0.705229794"
"2021-02","Staten Island","1","EXP","SIM3C","Off-Peak","2086","2713","0.768890527"
"2021-02","Staten Island","1","EXP","SIM3C","Peak","305","478","0.638075314"
"2021-02","Staten Island","2","EXP","SIM3C","Off-Peak","741","1081","0.685476411"
"2021-02","Staten Island","2","EXP","SIM3C","Peak","330","471","0.700636943"
"2021-02","Staten Island","1","EXP","SIM4","Off-Peak","520","584","0.890410959"
"2021-02","Staten Island","1","EXP","SIM4","Peak","1115","1532","0.727806789"
"2021-02","Staten Island","1","EXP","SIM4C","Off-Peak","2100","2843","0.738656349"
"2021-02","Staten Island","1","EXP","SIM4C","Peak","341","477","0.714884696"
"2021-02","Staten Island","2","EXP","SIM4C","Off-Peak","816","1051","0.776403425"
"2021-02","Staten Island","2","EXP","SIM4C","Peak","442","548","0.806569343"
"2021-02","Staten Island","1","EXP","SIM4X","Off-Peak","23","28","0.821428571"
"2021-02","Staten Island","1","EXP","SIM4X","Peak","93","148","0.628378378"
"2021-02","Staten Island","1","EXP","SIM5","Off-Peak","528","565","0.934513274"
"2021-02","Staten Island","1","EXP","SIM5","Peak","749","1027","0.729308666"
"2021-02","Staten Island","1","EXP","SIM6","Off-Peak","1322","1439","0.918693537"
"2021-02","Staten Island","1","EXP","SIM6","Peak","1217","1631","0.746167995"
"2021-02","Staten Island","1","EXP","SIM7","Off-Peak","661","831","0.795427196"
"2021-02","Staten Island","1","EXP","SIM7","Peak","776","1040","0.746153846"
"2021-02","Staten Island","1","EXP","SIM8","Off-Peak","1600","1932","0.82815735"
"2021-02","Staten Island","1","EXP","SIM8","Peak","1130","1599","0.706691682"
"2021-02","Staten Island","1","EXP","SIM8X","Off-Peak","45","47","0.957446809"
"2021-02","Staten Island","1","EXP","SIM8X","Peak","157","246","0.638211382"
"2021-02","Staten Island","1","EXP","SIM9","Off-Peak","454","545","0.833027523"
"2021-02","Staten Island","1","EXP","SIM9","Peak","409","721","0.567267684"
"2021-02","Systemwide","1","Systemwide","Systemwide","Systemwide","2688014","3691779","0.728108048"
"2021-02","Systemwide","2","Systemwide","Systemwide","Systemwide","861723","1093156","0.788289137"
"2021-03","Bronx","1","LCL/LTD","BX1","Off-Peak","19908","25502","0.780644655"
"2021-03","Bronx","1","LCL/LTD","BX1","Peak","8389","11372","0.737689061"
"2021-03","Bronx","2","LCL/LTD","BX1","Off-Peak","4714","6588","0.715543412"
"2021-03","Bronx","2","LCL/LTD","BX1","Peak","1717","2133","0.804969526"
"2021-03","Bronx","1","LCL/LTD","BX10","Off-Peak","14093","15952","0.883462889"
"2021-03","Bronx","1","LCL/LTD","BX10","Peak","6796","8310","0.817809868"
"2021-03","Bronx","2","LCL/LTD","BX10","Off-Peak","3021","3528","0.856292517"
"2021-03","Bronx","2","LCL/LTD","BX10","Peak","1190","1356","0.877581121"
"2021-03","Bronx","1","LCL/LTD","BX11","Off-Peak","10256","13164","0.7790945"
"2021-03","Bronx","1","LCL/LTD","BX11","Peak","6069","8506","0.713496356"
"2021-03","Bronx","2","LCL/LTD","BX11","Off-Peak","2562","3415","0.750219619"
"2021-03","Bronx","2","LCL/LTD","BX11","Peak","1035","1395","0.741935484"
"2021-03","Bronx","1","LCL/LTD","BX12","Off-Peak","12113","14773","0.819941786"
"2021-03","Bronx","1","LCL/LTD","BX12","Peak","4259","6112","0.696825916"
"2021-03","Bronx","2","LCL/LTD","BX12","Off-Peak","4521","5068","0.892067877"
"2021-03","Bronx","2","LCL/LTD","BX12","Peak","1489","1690","0.881065089"
"2021-03","Bronx","1","LCL/LTD","BX13","Off-Peak","9881","11376","0.868582982"
"2021-03","Bronx","1","LCL/LTD","BX13","Peak","5202","6630","0.784615385"
"2021-03","Bronx","2","LCL/LTD","BX13","Off-Peak","2606","2941","0.886093166"
"2021-03","Bronx","2","LCL/LTD","BX13","Peak","1181","1334","0.885307346"
"2021-03","Bronx","1","LCL/LTD","BX15","Off-Peak","24359","35679","0.682726534"
"2021-03","Bronx","1","LCL/LTD","BX15","Peak","9379","14531","0.645447664"
"2021-03","Bronx","2","LCL/LTD","BX15","Off-Peak","6874","11456","0.600034916"
"2021-03","Bronx","2","LCL/LTD","BX15","Peak","2686","3823","0.702589589"
"2021-03","Bronx","1","LCL/LTD","BX16","Off-Peak","9715","11992","0.810123416"
"2021-03","Bronx","1","LCL/LTD","BX16","Peak","5830","8173","0.713324361"
"2021-03","Bronx","2","LCL/LTD","BX16","Off-Peak","2280","2863","0.796367447"
"2021-03","Bronx","2","LCL/LTD","BX16","Peak","958","1264","0.757911392"
"2021-03","Bronx","1","LCL/LTD","BX17","Off-Peak","9525","12389","0.768827185"
"2021-03","Bronx","1","LCL/LTD","BX17","Peak","5605","7697","0.728205794"
"2021-03","Bronx","2","LCL/LTD","BX17","Off-Peak","2597","3445","0.753846154"
"2021-03","Bronx","2","LCL/LTD","BX17","Peak","1034","1428","0.724089636"
"2021-03","Bronx","1","LCL/LTD","BX18","Off-Peak","1843","2410","0.76473029"
"2021-03","Bronx","1","LCL/LTD","BX18","Peak","1129","1669","0.676452966"
"2021-03","Bronx","2","LCL/LTD","BX18","Off-Peak","443","546","0.811355311"
"2021-03","Bronx","2","LCL/LTD","BX18","Peak","200","215","0.930232558"
"2021-03","Bronx","1","LCL/LTD","BX19","Off-Peak","26090","31188","0.836539695"
"2021-03","Bronx","1","LCL/LTD","BX19","Peak","11195","14449","0.774794103"
"2021-03","Bronx","2","LCL/LTD","BX19","Off-Peak","8288","9673","0.856817947"
"2021-03","Bronx","2","LCL/LTD","BX19","Peak","3363","3778","0.89015352"
"2021-03","Bronx","1","LCL/LTD","BX2","Off-Peak","13321","16058","0.829555362"
"2021-03","Bronx","1","LCL/LTD","BX2","Peak","6436","8620","0.746635731"
"2021-03","Bronx","2","LCL/LTD","BX2","Off-Peak","2887","3486","0.828169822"
"2021-03","Bronx","2","LCL/LTD","BX2","Peak","1360","1658","0.82026538"
"2021-03","Bronx","1","LCL/LTD","BX20","Off-Peak","237","276","0.858695652"
"2021-03","Bronx","1","LCL/LTD","BX20","Peak","874","1228","0.711726384"
"2021-03","Bronx","1","LCL/LTD","BX21","Off-Peak","18939","24021","0.788435119"
"2021-03","Bronx","1","LCL/LTD","BX21","Peak","8662","11860","0.730354132"
"2021-03","Bronx","2","LCL/LTD","BX21","Off-Peak","4763","6042","0.788315127"
"2021-03","Bronx","2","LCL/LTD","BX21","Peak","1606","2027","0.792303897"
"2021-03","Bronx","1","LCL/LTD","BX22","Off-Peak","18273","21711","0.841647091"
"2021-03","Bronx","1","LCL/LTD","BX22","Peak","10127","13077","0.774413092"
"2021-03","Bronx","2","LCL/LTD","BX22","Off-Peak","4719","5599","0.842829077"
"2021-03","Bronx","2","LCL/LTD","BX22","Peak","1530","1914","0.799373041"
"2021-03","Bronx","1","LCL/LTD","BX23","Off-Peak","3419","3937","0.868427737"
"2021-03","Bronx","1","LCL/LTD","BX23","Peak","3014","3700","0.814594595"
"2021-03","Bronx","2","LCL/LTD","BX23","Off-Peak","757","875","0.865142857"
"2021-03","Bronx","2","LCL/LTD","BX23","Peak","388","434","0.894009217"
"2021-03","Bronx","1","LCL/LTD","BX24","Off-Peak","2062","2367","0.871144909"
"2021-03","Bronx","1","LCL/LTD","BX24","Peak","684","858","0.797202797"
"2021-03","Bronx","2","LCL/LTD","BX24","Off-Peak","764","804","0.950248756"
"2021-03","Bronx","2","LCL/LTD","BX24","Peak","279","296","0.942567568"
"2021-03","Bronx","1","LCL/LTD","BX26","Off-Peak","10692","12818","0.834139491"
"2021-03","Bronx","1","LCL/LTD","BX26","Peak","5959","7965","0.748148148"
"2021-03","Bronx","2","LCL/LTD","BX26","Off-Peak","2764","3246","0.85150955"
"2021-03","Bronx","2","LCL/LTD","BX26","Peak","1237","1431","0.864430468"
"2021-03","Bronx","1","LCL/LTD","BX27","Off-Peak","9581","11178","0.857130077"
"2021-03","Bronx","1","LCL/LTD","BX27","Peak","5843","7661","0.762694165"
"2021-03","Bronx","2","LCL/LTD","BX27","Off-Peak","2193","2723","0.805361733"
"2021-03","Bronx","2","LCL/LTD","BX27","Peak","991","1268","0.781545741"
"2021-03","Bronx","1","LCL/LTD","BX28","Off-Peak","9479","11562","0.819840858"
"2021-03","Bronx","1","LCL/LTD","BX28","Peak","3162","4690","0.674200426"
"2021-03","Bronx","2","LCL/LTD","BX28","Off-Peak","2675","3055","0.875613748"
"2021-03","Bronx","2","LCL/LTD","BX28","Peak","1047","1173","0.89258312"
"2021-03","Bronx","1","LCL/LTD","BX29","Off-Peak","2405","2736","0.879020468"
"2021-03","Bronx","1","LCL/LTD","BX29","Peak","1173","1545","0.759223301"
"2021-03","Bronx","2","LCL/LTD","BX29","Off-Peak","796","902","0.88248337"
"2021-03","Bronx","2","LCL/LTD","BX29","Peak","304","340","0.894117647"
"2021-03","Bronx","1","LCL/LTD","BX3","Off-Peak","11818","15052","0.785144831"
"2021-03","Bronx","1","LCL/LTD","BX3","Peak","5182","7424","0.698006466"
"2021-03","Bronx","2","LCL/LTD","BX3","Off-Peak","3479","4325","0.804393064"
"2021-03","Bronx","2","LCL/LTD","BX3","Peak","1475","1820","0.81043956"
"2021-03","Bronx","1","LCL/LTD","BX30","Off-Peak","9091","12590","0.722081017"
"2021-03","Bronx","1","LCL/LTD","BX30","Peak","5454","8428","0.647128619"
"2021-03","Bronx","2","LCL/LTD","BX30","Off-Peak","2820","3384","0.833333333"
"2021-03","Bronx","2","LCL/LTD","BX30","Peak","1281","1496","0.856283422"
"2021-03","Bronx","1","LCL/LTD","BX31","Off-Peak","7662","8792","0.871474067"
"2021-03","Bronx","1","LCL/LTD","BX31","Peak","3887","4815","0.807268951"
"2021-03","Bronx","2","LCL/LTD","BX31","Off-Peak","1798","2080","0.864423077"
"2021-03","Bronx","2","LCL/LTD","BX31","Peak","724","837","0.864994026"
"2021-03","Bronx","1","LCL/LTD","BX32","Off-Peak","6044","7583","0.797046024"
"2021-03","Bronx","1","LCL/LTD","BX32","Peak","3559","4680","0.760470085"
"2021-03","Bronx","2","LCL/LTD","BX32","Off-Peak","1040","1338","0.777279522"
"2021-03","Bronx","2","LCL/LTD","BX32","Peak","415","543","0.76427256"
"2021-03","Bronx","1","LCL/LTD","BX33","Off-Peak","5084","5863","0.867132867"
"2021-03","Bronx","1","LCL/LTD","BX33","Peak","2157","2997","0.71971972"
"2021-03","Bronx","2","LCL/LTD","BX33","Off-Peak","926","1051","0.881065652"
"2021-03","Bronx","2","LCL/LTD","BX33","Peak","368","430","0.855813953"
"2021-03","Bronx","1","LCL/LTD","BX34","Off-Peak","5773","6816","0.8469777"
"2021-03","Bronx","1","LCL/LTD","BX34","Peak","2449","3453","0.709238343"
"2021-03","Bronx","2","LCL/LTD","BX34","Off-Peak","1295","1532","0.845300261"
"2021-03","Bronx","2","LCL/LTD","BX34","Peak","617","686","0.89941691"
"2021-03","Bronx","1","LCL/LTD","BX35","Off-Peak","16825","19628","0.857193805"
"2021-03","Bronx","1","LCL/LTD","BX35","Peak","7607","9893","0.768927525"
"2021-03","Bronx","2","LCL/LTD","BX35","Off-Peak","3324","4809","0.691203993"
"2021-03","Bronx","2","LCL/LTD","BX35","Peak","1332","1924","0.692307692"
"2021-03","Bronx","1","LCL/LTD","BX36","Off-Peak","24333","31460","0.77345836"
"2021-03","Bronx","1","LCL/LTD","BX36","Peak","11908","18150","0.656088154"
"2021-03","Bronx","2","LCL/LTD","BX36","Off-Peak","5951","7946","0.748930279"
"2021-03","Bronx","2","LCL/LTD","BX36","Peak","2272","3034","0.748846407"
"2021-03","Bronx","1","LCL/LTD","BX38","Off-Peak","5352","6576","0.813868613"
"2021-03","Bronx","1","LCL/LTD","BX38","Peak","2691","3915","0.687356322"
"2021-03","Bronx","2","LCL/LTD","BX38","Off-Peak","1702","1908","0.892033543"
"2021-03","Bronx","2","LCL/LTD","BX38","Peak","722","838","0.861575179"
"2021-03","Bronx","1","LCL/LTD","BX39","Off-Peak","16692","21612","0.772348695"
"2021-03","Bronx","1","LCL/LTD","BX39","Peak","7264","9781","0.742664349"
"2021-03","Bronx","2","LCL/LTD","BX39","Off-Peak","5072","6583","0.770469391"
"2021-03","Bronx","2","LCL/LTD","BX39","Peak","1773","2225","0.796853933"
"2021-03","Bronx","1","LCL/LTD","BX4","Off-Peak","6940","9328","0.743996569"
"2021-03","Bronx","1","LCL/LTD","BX4","Peak","2224","3331","0.667667367"
"2021-03","Bronx","2","LCL/LTD","BX4","Off-Peak","2415","3294","0.733151184"
"2021-03","Bronx","2","LCL/LTD","BX4","Peak","629","781","0.805377721"
"2021-03","Bronx","1","LCL/LTD","BX40","Off-Peak","10865","12937","0.839839221"
"2021-03","Bronx","1","LCL/LTD","BX40","Peak","3895","5333","0.730358147"
"2021-03","Bronx","2","LCL/LTD","BX40","Off-Peak","2993","3448","0.868039443"
"2021-03","Bronx","2","LCL/LTD","BX40","Peak","953","1120","0.850892857"
"2021-03","Bronx","1","LCL/LTD","BX41","Off-Peak","10036","12675","0.791794872"
"2021-03","Bronx","1","LCL/LTD","BX41","Peak","3332","4860","0.685596708"
"2021-03","Bronx","2","LCL/LTD","BX41","Off-Peak","3203","4079","0.785241481"
"2021-03","Bronx","2","LCL/LTD","BX41","Peak","1228","1518","0.808959157"
"2021-03","Bronx","1","LCL/LTD","BX42","Off-Peak","12021","14525","0.827607573"
"2021-03","Bronx","1","LCL/LTD","BX42","Peak","4815","6428","0.749066584"
"2021-03","Bronx","2","LCL/LTD","BX42","Off-Peak","3170","3621","0.875448771"
"2021-03","Bronx","2","LCL/LTD","BX42","Peak","1217","1482","0.821187584"
"2021-03","Bronx","1","LCL/LTD","BX46","Off-Peak","986","1032","0.955426357"
"2021-03","Bronx","1","LCL/LTD","BX46","Peak","397","434","0.914746544"
"2021-03","Bronx","2","LCL/LTD","BX46","Off-Peak","307","323","0.950464396"
"2021-03","Bronx","2","LCL/LTD","BX46","Peak","83","94","0.882978723"
"2021-03","Bronx","1","LCL/LTD","BX4A","Off-Peak","4256","5631","0.755816018"
"2021-03","Bronx","1","LCL/LTD","BX4A","Peak","2269","3344","0.678528708"
"2021-03","Bronx","2","LCL/LTD","BX4A","Off-Peak","1243","1625","0.764923077"
"2021-03","Bronx","2","LCL/LTD","BX4A","Peak","473","630","0.750793651"
"2021-03","Bronx","1","LCL/LTD","BX5","Off-Peak","10498","13151","0.798266292"
"2021-03","Bronx","1","LCL/LTD","BX5","Peak","5886","8064","0.729910714"
"2021-03","Bronx","2","LCL/LTD","BX5","Off-Peak","4313","5196","0.830061586"
"2021-03","Bronx","2","LCL/LTD","BX5","Peak","1670","2029","0.82306555"
"2021-03","Bronx","1","LCL/LTD","BX6","Off-Peak","12303","15383","0.799778977"
"2021-03","Bronx","1","LCL/LTD","BX6","Peak","4965","6755","0.735011103"
"2021-03","Bronx","2","LCL/LTD","BX6","Off-Peak","3515","4520","0.777654867"
"2021-03","Bronx","2","LCL/LTD","BX6","Peak","1322","1629","0.811540823"
"2021-03","Bronx","1","LCL/LTD","BX7","Off-Peak","16198","19004","0.852346874"
"2021-03","Bronx","1","LCL/LTD","BX7","Peak","8111","9947","0.815421735"
"2021-03","Bronx","2","LCL/LTD","BX7","Off-Peak","4379","5748","0.761830202"
"2021-03","Bronx","2","LCL/LTD","BX7","Peak","1748","2295","0.761655773"
"2021-03","Bronx","1","LCL/LTD","BX8","Off-Peak","13636","15710","0.867982177"
"2021-03","Bronx","1","LCL/LTD","BX8","Peak","7886","9829","0.802319666"
"2021-03","Bronx","2","LCL/LTD","BX8","Off-Peak","2201","2653","0.829626838"
"2021-03","Bronx","2","LCL/LTD","BX8","Peak","980","1167","0.839760069"
"2021-03","Bronx","1","LCL/LTD","BX9","Off-Peak","17433","20427","0.853429285"
"2021-03","Bronx","1","LCL/LTD","BX9","Peak","8893","11301","0.786921511"
"2021-03","Bronx","2","LCL/LTD","BX9","Off-Peak","5025","5880","0.854591837"
"2021-03","Bronx","2","LCL/LTD","BX9","Peak","2038","2404","0.847753744"
"2021-03","Bronx","1","LCL/LTD","BX99","Off-Peak","1125","1956","0.575153374"
"2021-03","Bronx","2","LCL/LTD","BX99","Off-Peak","220","546","0.402930403"
"2021-03","Bronx","1","EXP","BXM1","Off-Peak","2819","3084","0.914072633"
"2021-03","Bronx","1","EXP","BXM1","Peak","1809","2211","0.818181818"
"2021-03","Bronx","2","EXP","BXM1","Off-Peak","548","614","0.892508143"
"2021-03","Bronx","2","EXP","BXM1","Peak","243","264","0.920454545"
"2021-03","Bronx","1","EXP","BXM10","Off-Peak","2376","2548","0.932496075"
"2021-03","Bronx","1","EXP","BXM10","Peak","1729","2041","0.847133758"
"2021-03","Bronx","2","EXP","BXM10","Off-Peak","470","492","0.955284553"
