Year,Month,BOROUGH,LINK_ID,SPEED,TRAVEL_TIME
2020,01,Brooklyn,4616229.0,19.678149814199102,269.3307256014082
2020,01,Brooklyn,4616232.0,19.631844318404067,470.46665362800707
2020,01,Brooklyn,4616235.0,43.32090162331312,185.01721103070605
2020,01,Brooklyn,4616257.0,28.077509780907672,600.8112284820031
2020,01,Brooklyn,4616271.0,25.732764084507046,756.8225743348983
2020,01,Brooklyn,4616318.0,35.26311424100157,473.72104851330204
2020,01,Brooklyn,4616319.0,43.65679773082942,307.74295774647885
2020,01,Brooklyn,4763649.0,51.04031885758998,91.61384976525821
2020,01,Brooklyn,4763651.0,52.07762715179969,89.42507824726134
2020,01,Brooklyn,4763652.0,48.30944227005871,110.43268101761252
2020,01,Brooklyn,4763655.0,45.11353677621283,47.29675273865415
2020,01,Brooklyn,4763656.0,50.3736433046202,97.61276429130776
2020,01,Brooklyn,4763657.0,44.640019561815336,47.78247261345853
2020,01,Manhattan,4329472.0,27.858452098178937,221.91923990498813
2020,01,Manhattan,4329473.0,23.562459502173052,214.0448439352035
2020,01,Manhattan,4329507.0,31.97703572133412,170.32445233866193
2020,01,Manhattan,4329508.0,21.774866614358572,300.9970576696744
2020,01,Manhattan,4456450.0,32.61683489827856,77.32883411580595
2020,01,Manhattan,4456452.0,30.422605124193232,94.11813025620967
2020,01,Manhattan,4456494.0,0.0,0.0
2020,01,Manhattan,4456501.0,35.316136541471046,241.28579812206573
2020,01,Manhattan,4456502.0,30.62282863849765,313.11737089201876
2020,01,Manhattan,4456511.0,31.635847026604072,179.36111111111111
2020,01,Manhattan,4616323.0,17.50081572769953,138.6664710485133
2020,01,Manhattan,4616324.0,16.78033841940532,395.78892801251953
2020,01,Manhattan,4616325.0,0.0,0.0
2020,01,Manhattan,4616328.0,27.48166112306789,429.03365290549795
2020,01,Manhattan,4616329.0,28.369841549295774,301.72476525821594
2020,01,Manhattan,4616332.0,33.49101917057903,249.72633020344287
2020,01,Manhattan,4616333.0,27.898133437683427,455.5300332615926
2020,01,Manhattan,4616337.0,14.016300136959499,422.83877910389356
2020,01,Manhattan,4616338.0,14.059833692036783,254.27391899823908
2020,01,Manhattan,4616339.0,28.987900606534925,281.53257679514775
2020,01,Manhattan,4616340.0,20.666894932498533,596.4095089023674
2020,01,Manhattan,4616341.0,27.52287810604578,117.43103110937194
2020,01,Manhattan,4616342.0,27.17451126346719,113.56787463271303
2020,01,Manhattan,4616346.0,41.656304773082944,509.72906885759
2020,01,Manhattan,4620298.0,37.952267657992564,234.41146546664058
2020,01,Manhattan,4620343.0,40.18554490315007,536.416748190178
2020,01,Queens,4362244.0,50.334902190923316,225.377151799687
2020,01,Queens,4362247.0,51.593613067292644,313.50410798122067
2020,01,Queens,4362249.0,42.53326682316119,106.24843505477308
2020,01,Queens,4362250.0,50.99724765258216,314.1267605633803
2020,01,Queens,4362251.0,46.72799687010954,223.16725352112675
2020,01,Queens,4362252.0,50.087427621283254,238.32883411580596
2020,01,Queens,4362314.0,49.237212441314554,55.18505477308294
2020,01,Queens,4362342.0,42.617095070422536,140.656103286385
2020,01,Queens,4456476.0,41.884634194053206,206.69053208137714
2020,01,Queens,4456477.0,43.0237147887324,166.55379499217528
2020,01,Queens,4456478.0,44.32526017214398,160.1785993740219
2020,01,Queens,4456479.0,33.10674491392801,116.20813771517997
2020,01,Queens,4456481.0,43.12301056338028,175.4258607198748
2020,01,Queens,4456483.0,48.22848591549295,47.331377151799686
2020,01,Queens,4456497.0,45.579730046948356,97.00449921752738
2020,01,Queens,4456500.0,39.19456768388107,226.8523082942097
2020,01,Queens,4456505.0,48.83024647887324,135.93329420970267
2020,01,Queens,4456506.0,46.05092136150235,151.09311424100156
2020,01,Queens,4456510.0,30.710792253521127,191.73258998435054
2020,01,Queens,4456516.0,52.189389671361496,309.7476525821596
2020,01,Queens,4616225.0,46.26443270735524,154.9794600938967
2020,01,Queens,4616239.0,37.45714257774301,169.29082730295326
2020,01,Queens,4616241.0,37.45996283255086,163.81220657276995
2020,01,Queens,4616259.0,33.25202856025039,309.08313771518
2020,01,Queens,4616272.0,34.84804381846636,255.00958528951486
2020,01,Queens,4616276.0,33.381889671361506,375.7527386541471
2020,01,Queens,4616298.0,33.21090571205008,301.6443661971831
2020,01,Queens,4616299.0,36.924659624413145,161.5027386541471
2020,01,Queens,4616300.0,36.906300860719874,162.86971830985917
2020,01,Queens,4616312.0,30.611169796557117,314.3740219092332
2020,01,Queens,4616320.0,39.42901976129916,451.8806495793387
2020,01,Queens,4616350.0,46.381531989825866,267.2797886910585
2020,01,Queens,4616351.0,29.466840148698882,531.5707297984738
2020,01,Queens,4616352.0,46.382747016239485,184.7789082371356
2020,01,Queens,4616353.0,29.467814517706906,379.62199178243003
2020,01,Queens,4616354.0,50.28421948356807,188.8589593114241
2020,01,Queens,4616355.0,45.72742175273865,225.54577464788733
2020,01,Queens,4616356.0,47.220678794992175,88.9010172143975
2020,01,Queens,4616357.0,17.49510271962434,902.0412835061632
